datetime,AAVE,COMP,LINK,MATIC,SHIB,SOL,SUSHI,UNI,USDC,USDT,WBTC
21-01-2025 00:00,370.09769838380964,80.07277458948961,26.589003969135305,0.44947927072593546,2.0920820349631754e-05,0.004727656,1.4189300123627968,13.469792117076324,1,1,105560.10350647011
22-01-2025 00:00,346.40907646761553,76.39163193302585,25.26838521676583,0.4395283919537776,2.0170726520679394e-05,0.004727656,1.3303164949102193,12.878073929411613,1,1,103731.11405710805
23-01-2025 00:00,338.3212220282094,77.63354249292401,25.681233130195416,0.4430405605822106,2.0313985370094964e-05,0.004727656,1.340818606762083,12.834588502215817,1,1,104006.53020548011
24-01-2025 00:00,334.902769,75.94963542714241,25.241758121039997,0.4305804421515213,2.0019746037449105e-05,0.004727656,1.352701975,12.484133526980012,1,1,104642.6748679776
25-01-2025 00:00,327.8816035040137,75.47671659,24.98448440464504,0.4329177098995817,2.0120325156291507e-05,0.004727656,1.3311894256022363,12.115527746034946,1,1,104582.0827181778
26-01-2025 00:00,318.2967915905722,72.80459264882502,24.913937789097496,0.4360585476716667,1.9314053349639656e-05,0.004727656,1.3166953959545988,11.493891628203299,1,1,102477.12185900508
27-01-2025 00:00,303.5277362910511,70.51813276405916,24.064815487102894,0.41436997102242906,1.8714735440772145e-05,0.004727656,1.2197444827241792,10.950205143314976,1,1,101794.09031235069
28-01-2025 00:00,283.10198643515696,69.48924965084677,22.551155572814725,0.388030083,1.7982107827044953e-05,0.004727656,1.1462161288834414,11.112573287289006,1,1,100869.68247723187
29-01-2025 00:00,292.22531153121287,69.50539706335694,23.73104096173537,0.39648559854364085,1.838216773410576e-05,0.004727656,1.2194867825948368,11.782888828427556,1,1,103394.0985077923
30-01-2025 00:00,317.5201497281673,70.66126734057264,24.589537967514218,0.41130813386532866,1.877367693780726e-05,0.004727656,1.2822514693225646,12.02480152718213,1,1,104780.18449610117
31-01-2025 00:00,332.5416281958834,69.84986209,25.029950496647896,0.40772616182768334,1.8726574987978955e-05,0.004727656,1.2643443434574733,11.750550357264165,1,1,102162.90493610836
